Date,Gold,NASDAQ 100,VIX Index                                                       ,S&P 500,Miners Equity ETF,Copper                                             ,US Dollar Index,RIOT US Equity                                                  ,CAN US Equity                                                   ,MARA US Equity                                                  ,HUT US Equity                                                   ,US 5yr Interest Rate Swap                                     ,COIN US Equity                                                  ,Avalanche,Marathon Bond Price ,All Weather Portfolio,Financial Conditions Indicator,AAVE,Cardano,Algorand,Bitcoin Cash ,Bitcoin,Litecoin,Polygon ,Maker ,Digital Core Index
5/26/2022,1850.63,11740.65,27.5,4057.84,13.04,425.5,2.6055,6.73,3.5,9.85,2.31,2.6055,69.87,24.23,38.068,160.6916149,174.6606917,101.7017494,0.482757813,0.382233706,181.372933,29332.48605,63.92230199,0.603420739,1158.322265,120.5527801
5/27/2022,1853.72,12131.13,25.72,4158.24,13.6,430.65,2.6104,7.24,3.61,10.27,2.52,2.6104,75.32,22.67,38.36,160.6808078,175.0452912,92.27483082,0.454270401,0.358816678,173.6170376,28612.04131,61.40928369,0.573280643,1115.138712,116.8022504
5/30/2022,1855.23,12131.13,26.54,4158.24,13.6,430.65,2.6465,7.24,3.61,10.27,2.52,2.6465,75.32,27.48,38.335,159.551748,175.0452912,117.0846817,0.570821506,0.420099691,196.7721181,31735.95497,69.09329713,0.65642268,1368.42154,125.6841448
5/31/2022,1837.35,12081.39,26.19,4132.15,14.19,429.6,2.7109,7.19,3.74,10.23,2.55,2.7109,78.1,26.35,38.127,160.1585739,180.8398289,113.8823618,0.630326262,0.41234695,204.2042424,31831.40953,68.65651433,0.664259684,1321.858075,131.0396547
6/1/2022,1846.6,11994.46,25.69,4101.23,13.47,432.85,2.7311,6.52,3.57,9.22,2.31,2.7311,68.63,23.7705,37.991,161.160962,179.1524533,107.0406931,0.55250581,0.385201703,186.3527171,29825.9222,62.89473669,0.601929879,1210.310536,127.9727123
6/2/2022,1868.58,12316.9,24.72,4176.82,13.88,455.25,2.7967,6.87,3.75,9.34,2.39,2.7967,73.82,24.2563,36.722,160.525302,177.2935029,111.2571123,0.586836957,0.39528162,189.1578488,30504.268,64.37499743,0.619216529,1206.536688,122.0194817
6/3/2022,1851.19,12012.73,24.79,4108.54,13.5074,447.2,2.8213,6.21,3.67,8.8,2.31,2.8213,66.69,23.08,36.502,160.8293759,176.6548775,106.8470088,0.557968429,0.380734543,182.9101629,29662.67097,62.60613701,0.58829281,1141.815633,118.9912907
6/6/2022,1841.43,12061.37,25.07,4121.43,13.3238,443.5,2.9295,6.37,3.76,8.93,2.21,2.9295,70.67,25.4845,37.296,160.7953846,178.5273932,105.6454435,0.608766862,0.410442333,185.3736453,31333.67702,64.26877062,0.63038439,1208.147324,128.4151482
6/7/2022,1852.37,12175.23,24.02,4160.68,13.1169,443.55,2.8824,6.17,3.81,8.69,2.27,2.8824,69.57,25.4285,36.461,160.6331686,176.2308926,99.70134721,0.616980754,0.399907722,182.4865293,31175.03243,63.83490976,0.61662848,1158.504267,122.1307179
6/8/2022,1853.36,12086.27,23.96,4115.77,12.83,445.45,2.9229,5.97,3.97,8.53,2.15,2.9229,69.2,24.19,36.898,161.0107304,176.9292625,96.68026866,0.642454272,0.418186781,176.8273515,30228.4647,61.50794995,0.607387985,1156.428699,124.1413342
6/9/2022,1847.95,11754.23,26.09,4017.82,12.21,438.1,3.0076,5.47,3.71,7.66,1.98,3.0076,63.76,24.3863,36.502,161.0399999,176.4753355,95.76578976,0.631846398,0.403033127,175.3047927,30064.48553,60.05213958,0.631297499,1132.874367,124.0434797
6/10/2022,1871.6,11340.02,27.75,3900.86,11.6027,429.45,2.9729,5.17,3.73,7.54,1.88,2.9729,58.71,22.43,35.201,161.4475472,176.6758984,86.95976438,0.574671145,0.368529543,167.8812608,29070.40003,56.54549432,0.594637245,1046.820198,119.8594353
6/13/2022,1819.26,10809.23,34.02,3749.63,10.16,421.15,3.3291,4.65,3.25,6.65,1.65,3.3291,52.01,16.4102,32.287,160.6669345,168.5957256,58.12212072,0.457307721,0.299019004,125.9866455,22316.25704,42.85917273,0.422157833,749.007967,87.59367264
6/14/2022,1808.49,10828.35,32.69,3735.48,10.0407,415.65,3.4861,4.89,3.15,6.94,1.69,3.4861,51.58,15.99,30.764,161.0727234,171.4438868,61.70189409,0.481678295,0.307577112,125.7560366,22072.86631,45.88261429,0.413579773,786.0717125,90.36259116
6/15/2022,1833.82,11099.15,29.62,3789.99,10.26,416.35,3.3768,4.86,3.26,6.87,1.68,3.3768,55.01,17.27,29.235,160.1311439,168.4523334,66.07840047,0.530494461,0.338604053,127.1342864,22520.79101,50.34484669,0.433668919,822.5061998,85.16097197
6/16/2022,1857.33,10646.1,32.95,3666.77,9.63,410.8,3.1747,4.53,3.05,6.57,1.54,3.1747,51.05,16.2,29.273,162.689192,168.4615183,55.83286402,0.472424976,0.299330191,108.8089379,20310.17698,44.44542118,0.379511822,728.9473739,85.1960992
6/17/2022,1839.39,10798.35,31.13,3674.84,9.76,401.35,3.2274,4.65,3.16,6.61,1.59,3.2274,51.22,16.1678,29.306,162.3597071,165.4510147,57.49166865,0.488180816,0.31073254,120.6002254,20464.92909,47.75243287,0.399568794,771.9382817,84.66612396
6/20/2022,1838.74,10798.35,31.03,3674.84,9.76,401.35,3.2268,4.65,3.16,6.61,1.59,3.2268,51.22,17.02,29.306,162.7794764,165.4510147,61.21535762,0.490629893,0.319086214,118.6114291,20571.62922,52.79371094,0.398520456,896.6421477,89.17244686
6/21/2022,1832.98,11069.3,30.19,3764.79,10.21,403.9,3.2583,5.09,3.26,7.22,1.64,3.2583,57.49,16.92,29.187,162.964013,169.5388471,66.21257664,0.4790155,0.325074741,118.8272728,20688.46513,53.62279884,0.419577864,919.8002614,92.4158619
6/22/2022,1837.72,11053.08,28.95,3759.89,9.86,394.4,3.1965,4.6,3.17,6.75,1.55,3.1965,51.91,16.22,29.277,164.2705293,167.8290517,62.82130076,0.458360967,0.315301672,113.2460064,20003.16834,52.14564227,0.457995829,886.9500463,87.50947878
6/23/2022,1822.77,11232.19,29.05,3795.73,10.07,373.9,3.0553,4.94,3.38,7.05,1.61,3.0553,58.88,17.8851,29.674,162.0265492,167.2218888,68.13907266,0.479938898,0.336120716,116.243181,21097.10283,55.75858759,0.56446011,978.0325651,88.5822535
6/24/2022,1826.88,11607.62,27.23,3911.74,10.54,374.05,3.0744,5.19,3.52,7.42,1.73,3.0744,62.71,19.82,30.123,161.1560321,169.271276,71.25241251,0.501664448,0.351578897,114.8504026,21299.07699,56.1082175,0.609349217,1062.161997,93.24079443
6/27/2022,1822.85,11524.55,26.95,3900.11,10.27,376.25,3.1348,4.89,3.49,6.85,1.62,3.1348,55.96,19.47,30.099,161.2174195,167.9317961,65.63140262,0.486284748,0.330590242,111.3437904,20751.0517,55.97345237,0.532953666,1004.38203,91.7950019
6/28/2022,1820.01,11181.54,28.36,3821.55,9.7,377.4,3.1122,4.76,3.38,6.43,1.47,3.1122,51.18,18.7303,29.184,161.5422492,166.9007081,59.97348419,0.468784639,0.312152457,102.8135614,20263.21964,52.72285414,0.509671856,945.5355566,91.81368067
6/29/2022,1817.73,11177.89,28.16,3818.83,9.2,377.9,3.029,4.5,3.33,5.8,1.42,3.029,49.75,17.91,29.281,161.2734368,165.9021415,59.32865383,0.464299357,0.298378768,104.0935368,20080.94809,53.31907832,0.494300602,907.5930672,86.55240092
6/30/2022,1807.27,11028.74,28.71,3785.38,8.8654,371.45,2.92,4.19,3.22,5.34,1.33,2.92,47.02,16.03,25.884,160.9231961,163.5422958,55.68281324,0.451774043,0.309968061,101.0862717,19332.91213,52.58003927,0.46355567,879.3650832,81.09820015
7/1/2022,1811.43,11127.84,26.7,3825.33,9.0257,361.9,2.7544,4.24,3.23,5.54,1.38,2.7544,49.04,16.3733,26.461,161.2715108,164.5831697,56.55027272,0.450053394,0.306257498,101.8815195,19341.86312,51.33242532,0.464703694,896.2744494,82.39818677
7/4/2022,1808.15,11127.84,27.53,3825.33,9.0257,361.9,2.7781,4.24,3.23,5.54,1.38,2.7781,49.04,17.43,26.434,160.1771461,164.5831697,62.79931381,0.468170706,0.319411143,107.9108052,20226.29847,52.14472271,0.490944397,941.3995168,84.62988157
7/5/2022,1764.76,11322.24,27.54,3831.39,9.6585,342.5,2.6926,4.73,3.46,6.07,1.49,2.6926,55.41,17.9433,26.451,160.2660126,167.7954882,60.82898344,0.456435088,0.308054788,104.2058028,20193.34279,49.806714,0.511768645,934.0844835,83.87910654
7/6/2022,1738.86,11361.85,26.73,3845.08,9.27,341.8,2.8562,4.53,3.37,5.65,1.38,2.8562,51.71,19.0598,26.432,159.9800506,168.5667107,63.1819927,0.462005515,0.311316967,106.2113713,20560.84381,50.3675176,0.526119312,998.4040411,87.26219417
7/7/2022,1740.16,11621.35,26.08,3902.62,10.2578,358.2,2.9077,5.28,3.71,7.01,1.6,2.9077,57.46,20.2725,28.441,159.3438582,169.6771726,71.17814497,0.478274552,0.322390186,111.8071516,21651.41914,52.18485785,0.561927774,988.041481,91.43480831
7/8/2022,1742.48,11635.31,24.64,3899.38,10.48,353.2,3.0025,5.46,3.9,8.51,1.63,3.0025,60.29,20.127,28.865,159.5876965,169.5140963,72.75643476,0.469531703,0.317606241,109.2858622,21813.78712,51.79927537,0.609544385,974.2802955,92.68098892
7/11/2022,1733.96,11372.6,26.17,3854.43,9.81,343.75,2.9178,4.87,3.76,7.81,1.5,2.9178,53.88,18.13,27.813,159.7945769,168.2264254,69.91950469,0.434700242,0.297440161,99.10103814,19971.32947,48.66683828,0.562851268,866.0388223,87.54181814
7/12/2022,1726,11264.73,27.29,3818.8,9.49,329.65,2.8198,4.84,3.79,7.67,1.47,2.8198,54.24,17.18,27.784,159.6384778,167.5250869,68.72260222,0.419748399,0.294498505,97.84976416,19339.15347,47.58538475,0.543272253,832.4562202,84.62625733
7/13/2022,1735.51,11247.58,26.82,3801.78,9.6762,332.55,2.8567,4.93,3.8,7.76,1.5,2.8567,53.1,17.79,28.497,159.3416041,167.0847451,79.28807408,0.435159592,0.309166795,102.0969874,20155.52784,49.42043504,0.633637848,851.487094,83.00120436
7/14/2022,1709.94,11251.19,26.4,3790.38,9.68,321.05,2.9265,5.32,3.81,8,1.52,2.9265,53.42,19.7868,28.63,159.4721546,168.3032248,90.78129204,0.440720342,0.329847793,103.0109521,20552.89903,51.1805179,0.703177182,891.495555,85.12445079
7/15/2022,1708.17,11452.42,24.23,3863.16,9.9134,323.45,2.8896,5.57,3.77,8.04,1.58,2.8896,53.79,19.547,28.671,160.0022184,169.423675,90.71188935,0.44229285,0.32798808,106.065503,20831.7227,51.77892532,0.7065348,912.8030099,91.35981444
7/18/2022,1709.22,11360.05,25.3,3830.85,10.2303,334.8,2.906,6.23,3.97,9.76,1.75,2.906,58.67,22.441,31.991,160.3091364,174.6373009,96.21273938,0.49029993,0.358482117,121.1489599,22305.70664,58.36639484,0.95572139,1039.624948,102.7639004
7/19/2022,1711.67,11713.15,24.5,3936.69,11.3714,329.15,2.9766,6.98,4.28,12.9,2.02,2.9766,65.83,25.05,37.074,160.3768183,176.9617219,95.75108573,0.515573518,0.371816133,128.4129065,23371.20266,58.12411088,0.929355259,1038.122105,106.2529273
7/20/2022,1696.58,11897.65,23.88,3959.9,12.06,332.95,2.9293,7.02,4.43,12.47,2.14,2.9293,75.27,23.9043,37.302,160.6250054,178.2786579,90.84455873,0.491482936,0.344581081,121.8013543,23280.93567,57.30688403,0.834455251,974.4260597,110.6048018
7/21/2022,1718.81,12059.61,23.11,3998.95,12.14,330.2,2.9964,7.62,4.51,13.49,2.26,2.9964,73.98,25.121,38.141,160.3136175,174.3532234,95.70086624,0.500243332,0.34971274,123.0987517,23152.40931,58.11818717,0.908376342,980.9462667,102.9247608
7/22/2022,1727.64,11834.11,23.03,3961.63,11.302,334.85,2.6703,7.12,4.19,12.42,2.06,2.6703,70.82,23.75,37.627,160.4823771,174.8725546,89.70941791,0.483422969,0.337926219,123.2195362,22706.08356,56.1187143,0.853709447,949.5088075,107.9989741
7/25/2022,1719.78,11782.67,23.36,3966.84,10.67,335.1,2.7165,6.65,3.95,11.57,1.87,2.7165,67.07,21.93,36.53,158.1204109,173.1936368,82.9828865,0.481004283,0.316025821,119.9362455,21510.12559,54.79350867,0.788764695,908.3737435,100.6660236
7/26/2022,1717.32,11562.57,24.69,3921.05,10.038,338.25,2.747,6.21,3.81,10.11,1.76,2.747,52.93,19.9252,35.169,157.7258651,171.9628226,80.45247934,0.465767164,0.310418497,118.3983974,21181.6592,53.69130187,0.773816944,900.1179374,94.17584807
7/27/2022,1734.19,12032.42,23.24,4023.61,10.86,342.95,2.7425,7.15,4.21,12.32,2.01,2.7425,58.83,22.9,37.226,157.6242617,173.3871014,94.33332279,0.508162307,0.327152668,127.053655,22898.41507,58.8982343,0.887947569,1007.625562,98.05963825
7/28/2022,1755.84,12162.59,22.33,4072.43,11.388,347.45,2.5783,7.4,4.26,13.2,2.17,2.5783,62.25,24.481,37.74,161.1289232,177.2387494,100.0571569,0.512792241,0.336285972,154.2197123,23838.55688,63.45466151,0.93599104,1113.961367,107.2247809
7/29/2022,1765.94,12390.69,21.33,4130.29,11.33,357.35,2.5464,7.32,3.93,12.99,2.12,2.5464,62.96,24.54,39.685,162.7261173,179.4133444,97.02783323,0.527480281,0.338811175,153.5964736,23950.74038,61.4684117,0.949369901,1162.194786,112.4448001
8/1/2022,1772.17,12368.98,22.84,4118.63,11.3809,354.25,2.5089,7.33,3.67,12.27,2.08,2.5089,62.7,23.31,39.344,162.2283993,177.534019,96.69839057,0.512610687,0.341413953,138.0905916,23331.4427,59.4893171,0.896408541,1065.227424,110.2752749
8/2/2022,1760.39,12348.76,23.93,4091.19,11.85,351.85,2.4909,7.75,3.81,12.96,2.17,2.4909,67.23,23.1661,39.194,161.9064857,177.5432542,94.59217295,0.499169776,0.328307851,134.3831112,23031.42688,58.37833852,0.885531849,1049.852975,106.9183933
8/3/2022,1765.29,12668.16,21.95,4155.17,12.35,346.7,2.7104,8.12,3.9,13.28,2.4,2.7104,80.81,23.83,39.394,161.8625007,178.2853039,94.96790266,0.500486886,0.325962468,134.1475591,22809.74744,57.61072035,0.884534013,1041.058035,108.2373375
8/4/2022,1791.28,12720.58,21.44,4151.94,12.14,348.15,2.6668,8.18,3.92,13.42,2.3,2.6668,88.9,23.1335,39.435,161.586843,177.394474,96.22489735,0.499309876,0.335774926,134.5152624,22628.33208,59.77815345,0.890959953,1050.457839,106.443618
8/5/2022,1775.5,12657.55,21.15,4145.19,12.4,355.2,2.8327,8.27,3.88,14.17,2.38,2.8327,93.05,24.31,42.015,163.0562548,178.8685825,102.5642619,0.516588006,0.358092143,140.4771547,23248.9715,62.32883967,0.925070146,1115.584866,109.6811785
8/8/2022,1788.96,12644.46,21.29,4140.06,13,358.65,2.778,8.71,3.98,14.43,2.5,2.778,98.02,28.953,42.52,164.0593115,181.474041,102.4955333,0.536394881,0.362658547,143.6082221,23803.65052,62.58386094,0.921580457,1142.11774,116.4618507
8/9/2022,1794.29,12493.93,21.77,4122.47,12.48,358.55,2.8277,8.145,3.82,14.11,2.43,2.8277,87.68,27.5465,41.89,163.3380803,177.4839784,98.21349085,0.514033257,0.346316139,134.6652534,23186.29175,59.24768759,0.890568607,1069.402482,110.1124629
8/10/2022,1792.38,12854.8,19.74,4210.24,13.9,364.95,2.7986,9.11,4.08,16.36,2.71,2.7986,94.14,29.01,43.416,164.4427487,180.2816463,110.7715956,0.536693755,0.363779329,142.137425,23923.05848,61.61058849,0.936667433,1114.596476,117.1175592
8/11/2022,1789.72,12779.91,20.2,4207.27,14.25,370.65,2.7182,9.52,4.07,17.19,2.96,2.7182,84,28.9543,45.611,164.6913316,181.0555039,107.3883204,0.530496836,0.360716617,142.7550266,23934.43906,61.85591423,0.919904665,1074.930169,119.0272543
8/12/2022,1802.4,13047.19,19.53,4280.15,15.13,366.85,2.8519,9.93,4.24,18.24,3.52,2.8519,90.49,29.1992,46.359,164.6958666,181.0198632,113.8120532,0.540497894,0.365181579,142.9672265,24396.30885,62.9091277,0.933089369,1081.468366,116.7612686
8/15/2022,1779.71,13128.05,19.95,4297.14,15.54,361.75,2.8359,9.76,4.29,17.65,3.56,2.8359,91.97,27.767,46.249,164.2922907,178.0390011,106.929597,0.550158787,0.356827761,137.2283766,24083.95397,60.68009033,0.949266636,996.2930562,117.4147467
8/16/2022,1775.69,13102.55,19.69,4305.2,14.66,362.45,2.8365,9.17,4.07,16.88,3.33,2.8365,90.39,27.51,45.7,163.7982334,177.6639407,109.7095748,0.557829069,0.352682136,136.297139,23868.81935,61.33608421,0.935246796,978.7733764,115.6399848
8/17/2022,1761.77,12938.12,19.9,4274.04,13.45,358.35,2.9453,8.35,3.91,15.45,2.99,2.9453,85.44,26.2945,44.733,162.8307771,176.3410001,100.1089494,0.535989326,0.339677501,133.8020325,23336.34893,60.33163171,0.882259239,929.4648,112.4882909
8/18/2022,1758.61,12965.34,19.56,4283.74,13.13,363.15,2.8894,8.28,3.94,15.59,2.69,2.8894,83.47,25.369,43.648,162.979369,174.9828562,95.6035653,0.513296894,0.332002608,129.4476087,23221.1706,60.03480821,0.863940925,896.1423131,113.5479626
8/19/2022,1747.06,12705.21,20.6,4228.48,11.72,366.45,2.9647,7.25,3.68,13.18,2.32,2.9647,74.06,22.7835,41.59,158.1013559,172.3104659,83.78973723,0.450981351,0.303621394,114.4836822,20906.76631,53.96825238,0.772893195,835.1775761,102.0295738
8/22/2022,1736.3,12381.57,23.8,4137.99,11.1925,365.15,3.051,7,3.43,12.93,2.13,3.051,71.47,22.182,40.929,157.7218672,171.3774213,87.91672684,0.4580525,0.301643835,122.2197984,21301.08406,56.92772427,0.806182561,837.1091819,98.51657114
8/23/2022,1748.15,12381.3,24.11,4128.73,11.5,369.55,3.0561,7.1,3.49,13.71,2.2,3.0561,71.18,23.3,39.631,157.842029,173.1763692,89.54357305,0.465499553,0.307803781,133.4575572,21534.51435,57.1098206,0.832037973,856.7204848,102.0987131
8/24/2022,1751.19,12431.53,22.82,4140.77,11.6,364.4,3.0389,7.29,3.47,13.78,2.22,3.0389,71.48,23.45,40.7,157.971645,175.736189,88.63988763,0.457993282,0.30266922,131.2747258,21424.97282,56.46801567,0.813445209,855.1640178,102.4803734
8/25/2022,1758.71,12639.27,21.78,4199.12,11.5683,369.9,3.0742,7.43,3.67,12.88,2.26,3.0742,71.37,23.1473,39.165,157.9043625,175.5786634,93.46038372,0.464447466,0.307072206,130.617548,21587.83958,56.83368375,0.818506346,845.7238256,104.2043959
8/26/2022,1738.14,12141.71,25.56,4057.66,10.7548,369.7,3.1226,6.79,3.56,11.35,2.07,3.1226,66.74,21.4854,38.961,158.7933573,175.1692855,82.49363736,0.430075334,0.282042666,115.8728964,20246.16557,52.62138522,0.766167126,758.30657,101.3203381
8/29/2022,1737.09,12017.67,26.21,4030.61,10.76,361.2,3.1855,6.97,3.52,11.81,2.13,3.1855,66.34,19.111,38.567,158.0113815,174.7724236,85.51679789,0.44971425,0.297692648,119.3290764,20270.96038,55.6570428,0.816900711,809.9389609,95.39442871
8/30/2022,1724.02,11883.14,26.21,3986.16,10.607,354.5,3.2019,6.89,3.41,11.53,2.04,3.2019,67.03,19.6792,37.638,158.435212,174.8204078,84.98758705,0.452591301,0.291981467,114.729703,19825.46321,53.17675919,0.816633178,785.6557516,94.52823561
8/31/2022,1711.04,11816.2,25.87,3955,10.81,351.85,3.273,7.17,3.51,11.85,2.03,3.273,66.8,19.4,38.582,158.3020624,175.566893,84.77286938,0.446594694,0.288342585,115.0041513,20024.67161,53.77030849,0.831099667,762.6736765,96.86419698
9/1/2022,1697.52,11785.13,25.56,3966.85,10.25,341.45,3.3139,6.85,3.43,11.51,1.96,3.3139,65.53,19.1655,38.369,157.9026013,174.7503509,86.37697201,0.45749429,0.293093139,116.7828208,20105.46261,57.41967853,0.884745005,757.2951154,94.72087785
9/2/2022,1712.19,11630.86,25.47,3924.26,10.13,342.15,3.2124,6.63,3.4,11.38,1.91,3.2124,65.26,18.91,38.288,158.4558434,175.7243992,88.05291623,0.453991106,0.301023361,116.2712212,19948.85675,60.90171553,0.870954869,749.3732049,100.0847514
9/5/2022,1710.4,11630.86,25.99,3924.26,10.13,342.15,3.2564,6.63,3.4,11.38,1.91,3.2564,65.26,18.8,38.288,158.3919212,175.7243992,91.12257661,0.498284528,0.304307394,125.6041235,19797.79679,60.36824593,0.880930804,739.0959639,98.76747998
9/6/2022,1702.14,11544.91,26.91,3908.19,9.63,346.9,3.2782,6.4,3.21,11.12,1.83,3.2782,62.78,18.49,38.092,159.2338963,175.251021,83.88807639,0.463276192,0.286051883,112.5608014,18846.15054,54.26290412,0.823055582,726.1447896,100.203515
9/7/2022,1718.37,11791.9,24.64,3979.87,9.82,343.8,3.2665,6.55,3.22,11.68,1.82,3.2665,68.25,19.2,37.606,158.3108313,173.3831849,87.68617989,0.479914196,0.299911679,118.7323169,19292.90707,57.65619343,0.842273165,739.9466043,94.28875705
9/8/2022,1708.46,11862.13,23.61,4006.18,10.3863,353.6,3.3286,7.46,3.22,13.26,2.1,3.3286,73.08,18.972,38.928,158.6420246,175.1440484,88.14761557,0.478996745,0.307077757,127.260433,19319.12485,58.01126368,0.844150576,725.165164,98.59937106
9/9/2022,1716.83,12112.31,22.79,4067.36,11.25,358.1,3.3414,8.26,3.38,14.16,2.35,3.3414,80.87,20.2699,40.816,157.7653254,176.8881432,91.01056349,0.499409167,0.323389383,132.4690749,21363.31362,61.13961146,0.890746712,778.1228014,105.6482369
9/12/2022,1724.54,12266.41,23.87,4110.41,11.42,362.55,3.3613,8.47,3.46,14.43,2.4,3.3613,82.55,21.453,41.472,157.5856586,175.5674308,90.69335776,0.501893413,0.322821438,128.6408254,22365.21456,61.32538312,0.929087601,735.258649,108.8841247
9/13/2022,1702.17,11633.57,27.27,3932.69,10.42,358.1,3.32,7.63,3.25,12.82,2.03,3.32,75.25,19.25,39.815,156.4404686,175.5832005,82.97005339,0.464286482,0.296144667,117.3738037,20165.04216,58.92187125,0.845806118,692.4463008,101.2386533
9/14/2022,1697.32,11719.68,26.16,3946.01,10.4172,354.55,3.5177,7.56,3.29,12.6,2.075,3.5177,78.7,18.8254,39.253,156.5281068,175.0887408,83.53191053,0.480991542,0.302824264,120.2115826,20246.36604,60.04280855,0.863342239,701.6097779,99.88904253
9/15/2022,1665.11,11552.36,26.27,3901.35,10.17,352.35,3.5863,7.38,3.28,12.07,2.12,3.5863,77.23,18.526,38.668,155.7409554,175.9156923,78.50739399,0.465352909,0.294165907,117.6948419,19696.86987,56.22179913,0.824299711,658.5883604,96.27846421
9/16/2022,1675.06,11448.4,26.3,3873.33,9.95,356.1,3.558,6.645,3.2,10.92,1.94,3.558,74,18.01,37.219,155.4676387,175.0411019,79.15776095,0.472663269,0.29701858,119.2641088,19741.57762,55.69880879,0.805623271,667.5507524,95.24667128
9/19/2022,1675.84,11535.02,25.76,3899.89,9.59,355.75,3.6209,6.52,3.17,10.87,1.92,3.6209,69.93,17.183,37.241,155.0440799,173.7555449,76.51438363,0.453893805,0.31741269,112.2860063,19557.97696,52.74730956,0.767519175,630.6258749,91.93774115
9/20/2022,1664.89,11425.05,27.16,3855.93,9.19,354.8,3.6818,6.22,3.07,10.26,1.83,3.6818,67.94,16.7793,36.704,155.3695867,173.5970855,74.11314353,0.441241114,0.328443867,112.7567009,18872.94987,52.28632603,0.732974725,605.9657651,91.36706292
9/21/2022,1673.89,11220.19,27.99,3789.93,9.2141,351.2,3.7088,6.37,3.09,10.85,1.91,3.7088,67.64,16.8615,36.337,155.7907557,176.9994108,71.79059011,0.43867941,0.332519064,108.9198009,18506.76075,51.08175253,0.702897265,592.6182178,91.1716328
9/22/2022,1671.22,11066.8,27.35,3757.99,8.9438,349.85,3.8649,6.34,3.04,10.52,1.8,3.8649,62.94,17.5635,36.248,155.0958626,176.9433464,76.81498972,0.458522024,0.371801675,116.5128879,19414.53964,53.46854666,0.752816381,647.7927338,89.33888307
9/23/2022,1643.94,10867.93,29.92,3693.23,8.51,337.15,3.8987,6.33,3.06,9.47,1.69,3.8987,61.88,17.392,35.742,155.0345035,174.8264478,77.29039985,0.462708483,0.401764348,120.0630437,19326.86482,55.11758117,0.779823104,673.7415197,89.18889533
9/26/2022,1622.36,10802.92,32.26,3655.04,8.4,331.35,4.0805,6.7,3.11,9.61,1.71,4.0805,62.28,17.384,35.389,154.6929699,176.2171101,76.18024061,0.446097776,0.36719405,115.9961499,19201.13172,53.4170713,0.753856846,718.7805096,91.49865067
9/27/2022,1628.9,10829.5,32.6,3647.29,8.54,332.3,4.0647,6.83,3.22,9.87,1.73,4.0647,63.05,17.1713,35.483,155.1259936,178.5985739,76.75993635,0.441642806,0.353478867,114.3588087,19106.73891,52.72362458,0.740550972,747.600355,95.31525303
9/28/2022,1659.97,11051.64,30.18,3719.04,8.999,338.2,4.0691,7.34,3.32,10.95,1.89,4.0691,67.31,17.3708,36.165,154.589253,177.3934584,76.99178206,0.437683194,0.350075596,114.2918291,19454.93721,53.31758288,0.747536547,732.206607,90.96867542
9/29/2022,1660.54,10737.51,31.84,3640.47,8.63,341.8,3.8947,7.09,3.26,10.77,1.81,3.8947,61.94,17.2843,36.305,154.4814736,177.2206501,76.86696918,0.437567285,0.35434559,116.8159524,19540.86641,53.85561859,0.762180561,737.5343174,90.47828802
9/30/2022,1660.61,10575.62,31.62,3585.62,8.57,341.25,3.8643,7.01,3.28,10.71,1.78,3.8643,64.49,17.2035,36.396,154.8000779,178.426233,74.4315145,0.433940216,0.352457046,120.2258822,19435.19469,53.43382465,0.777490534,738.0645422,93.68546067
10/3/2022,1699.89,10815.43,30.1,3678.43,8.75,341,3.7771,7.19,3.09,11.08,1.91,3.7771,65.95,17.08,36.583,154.4090662,177.3465321,75.86905572,0.428015667,0.355005593,116.2467171,19633.43259,54.19268918,0.802178625,813.9905668,91.00603296
10/4/2022,1726.13,11176.41,29.07,3790.93,9.41,349,3.7323,7.59,3.36,12.88,2.08,3.7323,74.5,17.49,37.638,154.5000852,177.6517866,78.97765792,0.435829304,0.357334243,121.2711634,20339.97128,55.31884513,0.836117041,843.6010669,94.02474519
10/5/2022,1716.26,11148.64,28.55,3783.28,9.315,350.05,3.8577,7.25,3.36,12.84,2.07,3.8577,72.97,17.201,38.382,154.4228522,177.1464639,78.6409344,0.43099391,0.353150643,122.1384371,20155.0997,54.54541727,0.852189225,839.701163,92.44764369
10/6/2022,1712.53,11073.31,30.52,3744.52,9.1893,344.6,3.9379,7.16,3.47,13.1,2.05,3.9379,73.91,17.1368,38.704,154.6012475,177.8502119,77.47494801,0.428596566,0.348604293,118.4818274,19950.5478,53.49303497,0.832816137,845.3312418,94.19480563
10/7/2022,1694.82,10652.4,31.36,3639.66,8.22,338.65,3.9935,6.565,3.2,11.21,1.9,3.9935,67,16.8692,37.221,154.5423932,176.9564239,75.79564657,0.424183483,0.341428263,116.713951,19539.14392,52.87251135,0.831883649,859.8350109,92.20035908
10/10/2022,1668.61,10542.1,32.45,3612.39,7.7678,343.05,3.9996,6.39,3.09,10.76,1.82,3.9996,67.04,16.564,35.548,154.4908524,176.2755377,73.95647636,0.403607342,0.321000864,111.7441016,19154.40423,52.83661029,0.818054046,974.1736147,90.86440886
10/11/2022,1666.34,10426.19,33.63,3588.84,7.49,346.2,4.0418,6.19,3.09,10.46,1.79,4.0418,70.16,15.9623,35.4,154.3369927,175.8675602,71.37944634,0.390335892,0.317075386,110.9820551,19039.28207,51.95397683,0.789270952,976.2499981,88.68819279
